id,text,polarization
fas_5e7fa4222d9222030ea0dcf07fdfef31,معلوم شد که هر دختر یاخانم  بی حجاب = منافق تروریست # اینجا جمهوری اسلامی رعایت حجاب الزامی.,1
fas_f61770cdf0650842e997109a032ec4f2,درباره حجاب بود که یه سری علما قائل به تعریف محدوده متفاوتی از حجاب هستن,1
fas_0312a5180d58c87b04bd0aaa9a99ce36,مشکل روش نیست. ماهیت حجاب اجباری و تحمیل حجاب غلط و اشتباهه و باید متوقف بشه.,1
fas_fbcdc494bf1fd44f9a659bb2cdfd057b,دقیقا این دستور صریح قرآن حجاب اما باید دید حجاب ب چ معنا و شکل,1
fas_5ffca7a108d37e787554eddbe024c098,دعوا بر سر بی حجاب و با حجاب نیست بر سر ایران قوی و مستقل است,1
fas_0f493666f029d2fcfc2da4a10c8c3cae,حجاب وقار است،متانت است، ارزش‌گذاری زن است! سنگین شدن،کفه‌ی‌ آبرو واحترام اوست!,1
fas_867dac8a9b06092f859c7825f0dadc23,حجاب فقط مختص اسلام نیست . یهودیان و مسیحیان هم حجاب دارند . بعضی ها فقط گوه میخورن .,1
fas_d3be2020ca03aee57b1d857f54da8a5e,حجاب چرا بره؟ حجاب به ای خوبی حیف نیس دخترا و زن هامونو بندازیم جلوی چشمای هیز؟,1
fas_086396fcbec42d1d451028896ef40fcf,-نمی دهد اجارت چشم ها را به سیرو سفر/حجاب چهره تو و سربه زیری و وقارت,1
fas_1f7b4e1ed7809d144b89dd7876f8cadc,باید بهش بگی نه بابا؟ تازه یادتون اومد؟ دیگه دیره! مطالبه مردم حجاب نیست! حجاب بهانه است..,1
fas_2bafd614e7bd415361995cb84a98c4ec,معلم پروریشیمون خیلی جدی برگشت بهمون گفت اگه حجاب بده چرا مجسمه آزادی تو امریکا حجاب داره😐😐😐😐😐😐,1
fas_29e85df812836ecfbc75969485d8ec0b,با حجاب و بی حجاب برا ما فرقی نداره همه ناموس ما پسرا هستن تمااااام,1
fas_b87e3cfa375c558dc05cd7dffd3f8392,ما حجاب اجباری را آتش میزنیم ٫نه حجاب خود خواسته مقدس شما را,1
fas_0d88821c6f01f71a19cd756caaf506b2,وقتی داشتم عکس های حجاب بی حجاب رو می دیدم تازه فهمیدم ایران چه قدر دخترای خوشگل داره😢💔,1
fas_43297962622fd2568d4dd01fc6f08aa1,چرانمیفمید مشکل حجاب اجباریه.حالا فهمیدی .نفهم,1
fas_e8cfdad69cd289e0ec819f8b0380365d,گمون نکنم تو شهرستان هم مشکلی باشه. حرف ما آزادی پوشش و حجاب اختیاریه نه کشف حجاب.,1
fas_0bc0891acc3fd73ea8ee673562ea42d7,سر حجاب   و گاز گرفتن دست خانوم  معترض   و بیرون انداختن این دختر   و گیردادن ب حجاب  مردم,1
fas_c483e715e662e516756f20f0f48a23fb,فعلا حجاب و اساس احکام دین از همه چیز مهمتره و برای همین حجاب رو نشانه گرفتن.,1
fas_13fabc967ba493a4ccc3eaadddad7c71,حجاب به شکل کلی برای به حداقل رسوندن جاذبه هاست کسی که تبرج میکنه بویی از حجاب نبرده,1
fas_42e2bacde0cad0759be830b01976edcd,کسی حجاب رو از سر نمیکشه  حجاب اجباری نباید باشه  عیسی به دین خود موسی به دین خود,1
fas_ea67ac227112ff430c377722fc850ce7,من امروز رفتم خرید چیزی که به چشم دیدم شمردن با حجاب از شمردن بی حجاب ساده تر بود,1
fas_eef4c023b977354297d08212e448cd64,حجاب اجباری داریم که خیلی‌ها زیر بارش نمیرند و هزینه‌اش را میدهند حجاب رانتی هم هست برای سلبریتی‌ها البته,1
fas_831a58d72fefad036d94598865db39ed,"اول ""عدم رعایت حقوق شهروندی"" بود، حالا شده ""جرم کشف حجاب"" دلم نمیخواد حجاب داشته باشم به شما چه آخه!",1
fas_89e792199b4adb77b4a613812c1a5d84,مگه برای آزادی نمیجنگین؟؟؟ انقلاب شه به جای کشتن دختران بی حجاب ایران  دخترای با حجاب ایرانو میکشین؟  تاسف💔,1
fas_aef92ac1f1cc7d18b331d0ac6b4637f3,به امید روزی که برچسب زن بی حجاب و زن با حجاب وجود نداشته باشه. فقط زن ایرانی.,1
fas_2e8562f57833adb891733730a863c3f2,دانشجویان همدان همگی با چادر فریاد ازادی سر می دهند...... چه با حجاب چه بی حجاب پیش بسوی انقلاب,1
fas_1c19246cfa166fbdbf75be6778029b7a,شبکه سه هی وسط برنامه هاش میزاشت مساله فقط حجاب نیست و خب دقیقا همینه مساله فقط حجاب نیست,1
fas_b2455fc50c236e1af45b1f1b090eeed0,در استتار چادر و حجاب با این حرفاتون بدتر از بی حجاب ها ضربه میزنی متوجهی مرفه بی درد,1
fas_158441fdb702be40e128b8bc12a8e9f2,چرا فقط حجاب در ایران رو محکوم میکنید چرا در مورد محرومیت از تحصیل در فرانسه بخاطر حجاب،، حرفی نمیزنید؟؟؟,1
fas_50859439dafe4eb0c7bc42e90e97de6e,مطالبات مردم ما از حجاب شروع شد؛ ولی به حجاب ختم نمیشه. ما خواستار حاکمیت مردم بر مردم هستیم.,1
fas_f2e9581e05c08cc5378f3f5a45664f99,مادر من سال هاست جلو داماد حجاب داره داماد با حجاب مادرزن چیکار داره یکم مشکل دار میزنه همچین شخصیتی,1
fas_f7d4fe729d299dc1bb4b2bcf6397855f,آزادی حجاب - بخوان گونی مشکی جهالت - برای زنان در ایران بسیار مهمه. در مبارزه علیه حجاب اجباری در کنار زنان باشیم.,1
fas_ccd6fc098b789c2fdb0bbd0e286b03ad,من موندم چرا فرداد فرحزاد اینو دنبال میکنه!!! یه چرندی هم باز در مورد حجاب بی حجاب گفته بود 😵‍💫,1
fas_d8ed84792c6ad5cb5524ff25f92f92e9,دنیا بسیج شده حجاب من و تو رو بگیره با حجاب باش گردن من که از هزار دانشجوی افسری افسرتری😊,1
fas_93865bb5bc6b299b40d0d4f3c2fb3702,دیدید در وصیّت‌نامه‌های شهدا چقدر درباره‌ی حجاب توصیه شده؛ خب، حجاب یک حکم دینی است؛ این آرمان شهیدان فراموش نشود❤❤,1
fas_929345a9a70186b8d0a01f437f57948c,اگر قانون حجاب اجباری و گشت ارشاد نبود، حجاب پدیدهٔ امنیتی نمی‌شد. این تهدید علیه جامعه توسط جمهوری اسلامی رقم خورده,1
fas_05ddcba526c4d4c8667e1df2a128c0ba,حجاب اجباری دیگه دغدغه ای بین مردم نیست ، بیخودی تو پازل یه سریا که از حجاب اجباری نون میخورن بازی نکنید,1
fas_9d5809a67ba2906d464b32cc299bb7d2,حجاب واجب است یا نیست؟اگر است تعزیر تارک حجاب ثابت است.منقول از متاخرین درباب دوران امیر(علیه السلام)داریم.,1
fas_a5f3b0f7ca389f7a7c65c57b0b9f63bf,هفته عفاف و حجاب یادآور قصه پر غصه زنانی است که برای داشتن حجاب به خاک و خون کشیده شدند...,1
fas_08ec8f24159fc1b78945a2943b63b511,هر کس ندونه خودت خوب میدونی که دوست نداری حجاب آزاد بشه چون اگه حجاب آزاد بشه از نون خوردن میوفتی😉,1
fas_305e252e45ef95654c837d1affac6f26,این دیگه چه سوالیه؟ معلومه که حجاب پوشش عادی نیست. اگه کیپا یا عمامه یا عبا پوشش عادیه، حجاب هم عادیه.,1
fas_575172582848c7663c23cb672eb62215,سخت ترين كار نه به حجاب اجباري توي يك محل خونه ات بي حجاب بشي ولي من اين كار رو مي كنم,1
fas_651cd89a6daa05dfea4867abf7da3a1e,دنبال این هستین ک بگید روال و پرسه ی گشت ارشاد اشتباهه؟؟!!! صدر تا ذیل گشت ارشاد اشتباهه,1
fas_bfc72c19566bbf77ca2d27e785641e57,مسوول گشت ارشاد کیه؟ از کی دستور میگیرن؟ ینی نمیفهمن دارن اشتباه میکنن؟! آخه کی با گشت ارشاد باحجاب شدهههههه,1
fas_b5641bc949fb11e1f3d2aa491a2f6be5,آیا گشت ارشاد مربوط به کشور دیگری است؟ آیا گشت ارشاد زیر مجموعه نیروی انتظامی است؟ آیا فرقی در اصل موضوع هم میکند؟,1
fas_1015ad0695bae982d275206bad6d1c3a,گشت ارشاد دوباره شروع کرده اما هیچکس به هیچ‌جاش نمیگیره دیگه ….,1
fas_ab7c1e52f12436b601d12ddd3aa5542c,گشت ارشاد جمع بشه؟!  گشت ارشاد یکی از زالوهای خونخوار جدا شده از پیکره متعفن شماس!!!  فقط همه با هم برین به درک!,1
fas_0509dc3d0cbf79d801844c2e0cc32d45,نه  بحث گشت ارشاد نیست بحث ج. اسلامیه چرا همتون دارید از گشت ارشاد میگید مشکل ما خامنه ای و جمهوری اسلامیه,1
fas_8b3aed018122ddafa74332cb868b403d,گشت ارشاد فیلم مورد علاقه ی مامانمه  مامانم خبلی بی مقدمه برگشت گفت انگا گشت ارشاد سه اینده ای ک الانه رو پیشبینی کرده بود:),1
fas_cf33509beb9887bf791826ffc6a19f08,پنجاه روز بدون گشت ارشاد یعنی اصلاحطلبا باجشونُ گرفتن و کارشونو کردن.,1
fas_5ec77a073c2e29ff3bfdb9bcf1853624,به جای بازگشت گشت ارشاد بهتر نبود دوباره سراغ جریمه ها بروند؟,1
fas_0674da06d680d9398a2391fd86366496,فرقی با این بسیجیا و گشت ارشاد ندارن فقط فرم لباسشون متفاوته,1
fas_c371f1d9fa8b142d95caec423b1f4ada,گویا یه ماشین دولتی بوده و گشت ارشاد نبوده و صد حیف,1
fas_345b26bbe2933ceac4752a563e84a18a,خب بعد از گشت ارشاد توسط پلیس فرانسه هم مورد بولی قرار گرفتم.,1
fas_075933b126644c5d17f0465df4133409,هاشمی_گلپایگانی عامل اصلی گشت ارشاد و گوه خور زمانه را فراموش نکنید ❌❌❌,1
fas_b0a91556598f688b92f61c494030df98,اخبار اعتراضات کارگری و بازنشسته‌ها رفت زیر پوشش گشت ارشاد، درست مثل همیشه,1
fas_65550a04ea45dad022d50bce31b64ded,من فک کردم میگه سگ بهتره یا گشت ارشاد زدم سگ 😂😂,1
fas_54782d2ab74e1ad73e594839b42dcae2,الاغ جون گشت ارشاد همین روحانی و دوستای تخم سگش تاسیس کردن,1
fas_bdfc4de305b785c6e0ee4c730b3b1eeb,برای دخترایی که گشت ارشاد رو تو خونه خودشون تجربه کردن,1
fas_0c5adae1c4e7aaf44add6da40095b2d9,نشد من پام از در خونه بذارم بیرون و گشت ارشاد جلوم سبز نشه,1
fas_f02ed0b013820ea466af9517a2a9f3cd,پس چرا در مجلس جلوی احمدی نژاد وایستادی نزاشتی گشت ارشاد حذف بشه,1
fas_f163d5ff2e13b64f724208bedeb07c6a,منم هرجا میرم میگم شهرمون گشت ارشاد نداره فکنم از فردا گشت میارن,1
fas_f741e321268be9bef1f8ad7ac385576c,منتظر تحلیل تخصصی رائفی پور با محوریت«ارتباط حجاب(گشت ارشاد) و بارندگی» باشید💩😷,1
fas_ec9572d6e3135c7e2fa099c02bd3b98e,صحنه ای که یکیو دارن میبرن گشت ارشاد و مردم فقط نگاه میکن,1
fas_eb02655ebb56ad08954cc008e239cd90,تا جمهوری اسلامی منحل نشه غیر ممکنه گشت ارشاد منحل بشه,1
fas_23fe4c8e29dbe275b0de2e6cb1e58671,دقیقا چیو اصلاح کنه طرف خودش سکته کرده گشت ارشاد چکار کنه خب,1
fas_c416a72d6b61278502bfa17e7e041792,فکر نمیکنی اون اتفاق دور برگشت رفتار های گشت ارشاد با مردم بوده😏,1
fas_08052a5f66695f10b26b9559e8d92b85,وای چجوری انقد بابات خوبه من تو خونمون گشت ارشاد خونگی دارم💔,1
fas_2c6cb191fe008b3fa1e68a15dba15db3,برای هر باری که پام و با ترس گشت ارشاد بیرون گذاشتم,1
fas_37dafdbcc28fe688273f72869e127459,جمع شدن گشت ارشاد دردی و دوا نمی‌کنه. کصافط ج ا باید جمع شه.,1
fas_e54f6240bc6b100d052859083b8e30a2,یلدا مویری عکاس عکس های معروف گشت ارشاد رو گرفتن لطفا شر کنید,1
fas_1bd418d2e8656404c21162a7cd3ce6ce,مقایسه ظلم گشت ارشاد حکومت ج.ا. با ظلم اشغالگران صهیونیست هم بسیار جالبه!,1
fas_5562648c4a32a960986539a22cec39e3,زبون همون علی کریمی رو هم حمایت کور شما از گشت ارشاد دراز کرده,1
fas_17c88b6294ea7a5a9505fae6ab188872,حرف رو کامل بخون گفته شد پلیس ! کی گفت گشت ارشاد!,1
fas_29b6cb0e811130455d2a294d2a97f56e,درد اینجاست که هزینه گشت ارشاد از بودجه عمومی و جیب خود ما پرداخت میشه.,1
fas_a1d91122cef562d98fa9b65833e6fb58,امیدوارم بعد اتمام این اغتشاشات نظام سرعقل بیاد و گشت ارشاد رو اصلاح کنه.,1
fas_e5f610f1b70ce3ee8ee602dbf26d9b07,یه موقع که لازم نیست خدای نکرده گشت ارشاد رو منحل کنند؟ بازنگریش کنن؟,1
fas_cff79ec495479482a0478bd80a91bd56,انقد حالم بده که فقط دیدن سوختن ماشینای گشت ارشاد تو آتیش حالمو خوب میکنه,1
fas_761f318c0e2db1f0aad40065b1c8fb61,وقتی بارها گفتیم گشت ارشاد نطفه حرام اصلاح طلبان هست برای همین روزا می‌گفتیم,1
fas_00587aaa0e647dfdbd61f2d40cc554c9,ولی مایی که بعد آزادی باید با گشت ارشاد خونه بجنگیم خیلی گناه داریم 👩🏻‍🦯,1
fas_8646ba783d3154ee99d7ca80a45590ab,بنظرم مثل فیلم گشت ارشاد بره بازداشتیارو سوار کنه بعد ببره ول کنه😂✌🏻,1
fas_aa78fe801c870c94b8854323157c85da,گشت ارشاد بدرد کشورمون نمیخوره برین دنبال کارفرهنگی این بندگان خدا هم درست گفتن,1
fas_32e12ff9fd9cf097a4075e66d1f5d7e6,درستش اینه، گشت ارشاد تا قبل از فرهنگ سازی یعنی کاربیهوده و هزینه زا,1
fas_5dc2d077e72e98422dc1f102ff8e11b5,حاجی، علت وجود گشت ارشاد، کم کاری و دزدی شما از تبلیغ دین خداست,1
fas_d01e8c0c6fa9c79d3e6ad39531be3401,خدا کنه امروز گشت ارشاد گند نزنه به خوشحالیه خانم هایی که میرن استادیوم…,1
fas_176ba107286f07519d0c41535f709001,الان اصلاح طلب ها کجای مدیریت کشور دستشونه که بخوان گشت ارشاد راه بندازند؟!!,1
fas_7fe98461595676c37f9a930c60b931fb,گشت ارشاد چیه تا من توی توییترم بچه ها مردمو به راه راست منحرف میکنم😎😂,1
fas_8f29dae76ce8d86ae47bf0836cff1d18,خوب بریم سراغ میر حسین و زهرا رهنورد و روحانی که گشت ارشاد رو ساختن :),1
fas_1b0fd48506b7b73b2980b902adf4d668,شرافتشون از سگ و خوک هر حیوونی کمتره اگه بساط گشت ارشاد به هم نزنند,1
fas_5573e67a0c641f21643c82e39943e9a6,این سی تی که نرماله.البته در هرصورت مسول جانش گشت ارشاد بوده.حتی اگه نرمال باشه,1
fas_f9cd8dd7c923c002c454dc36195c2ae2,خانواده منم اول گشت ارشاد بودن،ولی درست شدن(بخاطرش کودکی خوبی نداشتم),1
fas_e50058ce668815604754913f04ce9326,منتظرم گشت ارشاد باز بهم گیر بده، به قیمتت جونمم شده میرینم به کل هیکلشون,1
fas_2d83c36c26dbf95729e90ee1ab77420c,الان سوالم اینه که شما موافق برداشته شدن گشت ارشاد و حجاب اجباری هستین؟,1
fas_ce53b0ffed5e8aa07c78d5094af35e0d,در بین آن هایی ک برا گشت ارشاد ماله مبکشند همه شون وضع مضحکی دارن,1
fas_5ae543c0530b72205cc7954c3e5a3537,کار گشت ارشاد واقعا نادرست و بی‌منطق بود؛ این دختره لخت هم میشد کسی نگاه‌ش نمی‌کرد,1
fas_9fbe01309ec61f7925c9a3024db9f849,عزرائیل دیگه پیر شده و یه سری کارمند تو گشت ارشاد استخدام کرده,1
fas_8161309199ee42c3cdd725e0483080f4,راست میگه خب، باید زنگ میزدی گشت ارشاد میومد از موهاش میکشید مینداختش تو ون!,1
fas_f9997ae34b2ce0830e2294efa3ee89ef,پلیس الان فقط یه کاربرد داره ، گشت ارشاد و پیدا کردن روزه خوار تو خیابون 😐,1
fas_149c9975a5a9fc110bf88cf84a7ce98a,پس ازمدت ها توییت هام رو با لعنت به آخوند و گشت ارشاد آغاز می کنم!,1
fas_e96de9e9228c6dbf44f6451977b5e53d,نمیشه به جای گشت ارشاد دولت بریتانیا عطاالله مهاجرانی رو برگردونه پیش رهبر درماندش؟,1
fas_60cfbaa00ffb781a246752562bd03550,این الان از نظر گشت ارشاد حجابش کامل و اسلامیه یا باید بره اونجا کلاس آموزشی ؟؟؟,1
fas_e7712a8fbd175a936d0a25bd79b3f449,برای اون دختری که به گشت ارشاد التماس میکرد دوستشو نزنن چون دوستش مریضی قلبی داره,1
fas_d67a256cbd17350cd834ed3922575fac,نگران درس و پول و دانشگاه تخمی باشیم که تهش گشت ارشاد بکشتمون؟,1
fas_c637de7515143cda9664f31ad760bcf1,خدایی بکشید بیرون از گشت ارشاد دیگه اینقدر ساده رفتار نکنیم گرفتار بازی های سیاسی نشیم,1
fas_12f04e05d904e470a0c6c460f32c4870,اگه به دخترتون حیا و عفت یاد داده‌اید هیچگونه نگرانی از بابت گشت ارشاد نداشته باشید.,1
fas_c73ded7a95d4cc3351bd0b037e9e76e4,من هم به عنوان مرد مسلمان مخالف حجاب اجباری و گشت ارشاد و تمامیت جمهوری‌اسلامی هستم.,1
fas_95a3c5cdad920d5ef3c073912d4c4c49,فردا با چه رویی مامورای گشت ارشاد باز سر راه ملت وایمیستن؟ از نگاه‌های مردم آب نمیشن؟,1
fas_9ff3efa05ffae8fdda6b0ee654d6a08a,واقعا از خودم بدم اومد وقتی آشفتگی یه زن از گشت ارشاد رو به چشم دیدم,1
fas_4bbe0f69859eb29b9d12c90d8c2b1b2f,اونجا لبنانه! اونجا ایران نمیتونه گشت ارشاد راه بندازه که! اصلا امکان وجودیش نیست...درکش سخته؟,1
fas_50cbc02cc3928c8db7ba151757045102,اگر دیدید کسیو دارن تو ون گشت ارشاد میکنن فرار کن چون نفر بعدی تویی,1
fas_9dc15878f6477261172d51d82f763a8d,توضیح داده دیگه. می‌گه موضوع این کامنت تیکه‌انداختن ملت تو خیابون بود نه گشت ارشاد,1
fas_68b84fd1a61fa6ed1face1c7f656b33b,برای پسرهایی که تو سربازی و دخترهایی که تر گشت ارشاد روانشون آسیب دید,1
fas_c1a656134e7f74e407475ef78e988910,فردا ممنون این گشت ارشاد میشی ده سال دیگه زمانی که عقل اومد تو کلتون,1
fas_1f052f45557669fb8b22b1ee68dfd30f,برای اون ننه ساندیسی های گشت ارشاد که دیگه جرات ندارن ازین ببعد گه بخورن,1
fas_85273566a2477f6819630fae4d230842,دختری که توسط گشت ارشاد بازداشت شد و الان در بیمارستان توی کما هست,1
fas_2c70b812e0eae381876df18a00003ea0,یه سوالی داشتم این مامورای گشت ارشاد دقیقا چند واحد عقده ای بودن باید بگذرونن واسه استخدام؟,1
fas_4589e3a854083e2a6fbbec22b26a8f71,گشت ارشاد برای مردم عادیه ، والا تا بحال پای اینا به پلیس امنیت اخلاقی باز نشده,1
fas_e1327d41f51da65165fcd50800e29f20,فهمیدم چرا گشت ارشاد بهش گیر نمیده  چون ایرانی نیست   و ما توی کشور خودمون غریبیم,1
fas_8c5ebca87c74083a8251dbf68fce64ed,#بی‌بی‌سی‌ فارسی چنان سوزناک خاکسپاری ملکه رو پوشش میده که انگاری گشت ارشاد ملکه الیزابت رو کشته.,1
fas_6acece3ea08937358cdf9f68dbafc7fe,آشغال کثافت..گشت ارشاد با شماها کاری نداره؟؟ آهان از خودشونید.. باهاشون حساب کتاب دارید لابد,1
fas_cf77841ea5fabb54a69ad82ec7d641c7,این ریاضیات و آمارهات شبیه ون های گشت ارشاد باید باشه🤣 همونقدر دروغ همونقدر ناشیانه همونقدر توهمی.,1
fas_6b14d445a87db700b583c4f1c118a27b,البته عکسشم هست،اسرائیل سرویسشون میکنه،زورشون نمیرسه با گشت ارشاد سر مردم خالی میکنن حرصشون رو,1
fas_17d34bf0d189087ed3185d34b1db3423,جاکشا میخوان بعد اخوند دوباره گشت ارشاد راه بندازن. عموما هم خایه مالای درجه یک سلطنتن.,1
fas_ad440ee47658fe521a01f763c9f79d69,از اون مامورای گشت ارشاد لجنتر این مردم بی بخار هستن که مثل عن وایسادن نگا میکنن,1
fas_9580c6bcf7553a9dff0e3e3fe9915866,بچه‌های خود بیشرفتون رفتن آمریکا وکانادا عشق وحال   بچه‌های مردم هم زیر دست گشت ارشاد کشته میشوند,1
fas_eafe3e23a8203bff2b15c28680f2c80b,علی الحساب «کیف قاپی و دزدی و راهزنی» و « گشت ارشاد» تو پنج روز گذشته تعطیل بوده.,1
fas_1fa5b1ebb1ba4d77185a888fdd981d3a,یواش یواش باید به اون مرحله‌ای برسیم که ون گشت ارشاد دیدیم بزنیم با مامورای توش منفجرش کنیم.,1
fas_c5df772fca224a75cf2508c73972a6ee,یکی از مهمترین اصلاحات برای گشت ارشاد،ازبین رفتن ج.ا است ومجازات امثال خزعلی و توله هایشان,1
fas_82c514b70b6fcb097b3be3e84f5c0c65,گوه خوردی گشت ارشاد عامل تضمین حفاظت از حقوق شهروندی و حفظ کرامت انسانیه مرتیکه ی کُچِ سَّگ.,1
fas_db25d3750756b4c262947352085cb125,وقتی میبینم دخترای با حجاب هم از ج. آ و گشت ارشاد متنفرن، انگیزم سه برابر میشه.,1
fas_a9a03321b1a350c7b8311faacbfc27dc,یه کاربر خانم مذهبی نوشته بود حجابمو کامل رعایت کرده بودم ولی گشت ارشاد به من گیر داد,1
fas_bf764eab7f17c52c133b5a378ef73a5e,جالبه زنان رو بخاطر حجاب میکشند بعد عکس باحجاب بالای قبرشون میزارن  اول باید با گشت ارشاد خانوادهامون بجنگیم,1
fas_6742144b4fe4d4a73d693b71ec555a99,اره و کلا بالای شهر هم خیلی گشت ارشاد زیاده مثلا ونک و گاندی و اطراف اینا پُررررررره,1
fas_0d687714ef08f38378caaf0b93ba5f81,پس چرا هی رفراندوم رفراندوم میکنی؟! باید این حکومت برود!,1
fas_b90b5747fe6389fe72d6126199a645b4,رفراندوم؛رفراندوم تحت نظارت بین المللی خواسته ملت از زبان عبدالحمید ،مولوی,1
fas_27d167b0a7f9dd10d2db56ca5d9ee018,بدون انقلاب چجور میخواین رفراندوم بزارید؟؟,1
fas_063dab4500d5e6f6d35cb1c19807abbe,اگر ناچیزیم برای بقای ج.ا رفراندوم بذارین. اسم رفراندوم میاد اون یکی دستش هم چلاغ میشه!,1
fas_c81dfe0a304e74018d5577886eff7e01,کثافت بزنه به حاکمیت قانون اسلامیتون. دیگه حتی نیازی به رفراندوم نیست! بدون رفراندوم می‌رود. می روید!,1
fas_4292cfa96612aa5110b351df9701d50e,مشکلت چیه با رفراندوم؟  آهان، ۱۰ درصدم نداری؟  خب، پس گورتو گم کن به زور حکومت نکن.,1
fas_83029c51515755ea99f1275a86782a58,اگر این شدنیه من با رفراندوم مشکلی ندارم,1
fas_d529250b42b060a7fbfef0b77e3ba563,تو فقه اهل سنت، رفراندوم معنی نداره😂😂,1
fas_3d3650c8c6c0f233fec9040eab004383,تا حالا فکر کردید که چرا از رفراندوم میترسید؟ بابا رفراندوم بگذارید این ناآرامی ها تمام بشه دیگه!,1
fas_a94ca8923b0867ab6bbb25f3b60280d7,رفراندوم روزقدس درمیدان هم بعددوسال باشکوه برگزارشد,1
fas_a249f1534b89ac0e4c5192d6f2ea01f7,الان تاجزاده میاد باز از رفراندوم مجدد توییت می‌کنه,1
fas_e8f2dbde87af28dec622bd7ce6a2c36e,رفراندوم با ناظران بین المللی بذارید مشخص میشه,1
fas_b1c8f2f1e095364777ae01d738776e67,طرف اینارو ندیده انگار کوره،میگه بیاین رفراندوم بذاریم 🤦,1
fas_ca366d27e0c94f1304477ffd5be9f25e,چپ، اصلاحی ... چرا انقدر رفراندوم برای شما ترسناکه,1
fas_05ca5d11de7d6c915543f5f440ed822f,نیازی به رفراندوم نیست، تاریخ انقضاشون تموم شده,1
fas_8f11909f7cc97ab9461882b372e5d40b,شماها که این همه زیادین چرا رفراندوم نمی ذارین,1
fas_2af0bc5610c354def1711dfbb603c182,کسانی که زیرِ #رفراندوم عید غدیر زدند؛ امروز خواهان برگزاری رفراندوم در کشوری هستند که به طور میانگین یک انتخابات برگزار می‌کند!,1
fas_bd06e4f10e1fb83877449d6e744055e9,رفراندوم برگزار کنید تا همین پا برهنگان تکلیف را معلوم کنند,1
fas_aab90673fb6ba71f82d9c728e30f7828,از طرف خودت حرف بزن حرومی ، تو رفراندوم فقط یک رای داری,1
fas_133715e67f19f5b97595daa8c32a14fe,اگه موافق رفراندومی تا وقایع تمام شود یه توییت بزن برادر ❤️,1
fas_0979bd16d9e3c2bb9fa36ac00ae77bfa,کسی که اسم رفراندوم میاره، تظاهرات علیه اغتشاش رو سانسور نمیکنه چورمنگ,1
fas_7fee42ce489c0366ad1cefed5e178da1,بر اساس کدوم اصل قانون اساسی برای حکم اسلام رفراندوم میشه گذاشت؟ :),1
fas_d008041546b682bf2171d9688000fbb2,ناراحت نباش تو رفراندوم برای نگهداری حیوانات مضر هم تصمیم گیری میکنیم.,1
fas_cb2c4b0baaf45dcbd1c87912e50336af,هشتک مجازیست ، رفراندوم هم مجازیست. همینجا اعلام حکومت مجازی هم بکنید خلاص!,1
fas_dd5532ff8c7a48ace7fe3463050b3ca7,باید در موضوع حجاب رفراندوم برگزار بشه  چون باعث درگیری بین مردم شده,1
fas_99651b0d1c1ecb68ab32055c5322b02e,چرا جمهوری اسلامی رفراندوم برای تمام کردن به قول خودش اغتشاشات انجام نمیدهد؟,1
fas_e8b966a4f292342726dbe2a0d37c02aa,واقعا هرکی میگ رفراندوم احمقه مگ ب چنین حکومت کثیفی باید وقت تنفس داد؟؟,1
fas_8a8202bb084ffc93cc36f002f91523e6,ازش بپرسید تا حالا زنان شما تو انتخابات شرکت کردن که نسخه #رفراندوم  میپیچی؟؟؟,1
fas_8fa95d6839c2f98af51ecc6f3f88f1d1,حتی جرئت ندارن رفراندوم بزارن اینقدر که خودشونم میدونن دارن شعر میگن,1
fas_a2d9470e4a9b8a1acd9a9c1837a1738b,اوکی اقا ما همه رباتیم، پس چرا از انتخابات آزاد و رفراندوم وحشت دارید ؟,1
fas_fd23aec301d4ce60aa02a2db4704b0af,البته دوران‌شیاطین جمهوری تمام‌شدوملت دیگه حتی بحرفاتون‌گوش هم نمیدن‌وازهمین الان مشخصه نتیجه رفراندوم😂😂😂,1
fas_a10de08b8986f1861257829a48d8bee8,بانوی گرامی معتقدید بعد از برندازی برگزاری رفراندوم جهت تعیین نوع حکومت لازم نیست؟,1
fas_df45a14c16807385c86ea0b1c3bd2158,اول رفراندوم براي تعيين نوع حكومت انجام ميشه بعد اون حكومت قانون اساسي خودشو علام ميكنه,1
fas_5209c3b6781da67c573a4189a86fe415,چیه از رفراندوم میترسید ؟ از عقلانیت و اقلیتهای اجتمایی میترسید ؟ فقط یک توصیه فرار کنید,1
fas_86156fc76d8b5b2a402d55a2d5c0e5f0,رفراندوم اول باید با رای موافق ۷۰ درصد نمایندگان مجلس تصویب بشه بعد هم موافقت رهبری,1
fas_7286a7b2dccd6ee440b4708503bf8c9f,شما معنی رفراندوم و فرقش با شورای سقیفه رو نمیدونی یا فقط خواستی یه چی گفته باشی؟,1
fas_6379d5733d59a4642643fc1af0336db3,نمیدونم چرا یه سری از سیاست مداران در قرن ۲۱ از هر چه نظر سنجی و رفراندوم بیزارن🤔,1
fas_64c0ec4b239b74e1445e51ed65c3af60,انتقاد رفراندوم نیست  حرف رو مستدل بزن همه تایید خواهند کرد نه اینکه اب به اسیاب دشمن بریزی,1
fas_db98e9db45523694fc9d920270ab84d2,آخرین کسی که به #عربستان پیشنهاد رفراندوم داد #جمال_خاشقچی بود که سعودی‌ها به ۲۷ قسمت مساوی تقسیمش کردن,1
