id,text,polarization
tur_6cd615a92583d080ea546118be75ccb8,"Belediye rakip gördü, yılların barakasını once yaktı sonra yıktı. Biz de anca baktık. Sadece baktığımız icin kızdık.",0
tur_de7bdce5fec00fb1e222ecf22040a705,"@USER O zaman mesela kargo şubesinde senin kargonu eğlenmek maksadıyla ezen çalışan haklı, çünkü istemediği işte çalışıyor. Teşekkure yanit vermek insani bir degerdir, işini sevmese bile onuruyla, layıkıyla yapmak gibi.",0
tur_5211d39f09e50e5f9ed5525eae3e043a,"Türkiye'nin bir başka büyük sorunu da haklıların haklarını ararken manipülasyonlar, abartı ve çarptırmalar ile zaten hali hazırda kutuplaşmışlığın içerisinde pusuda bekleyen karşı politik güruha malzeme vermesidir.",1
tur_20b98aa0d9506fe768822d8ded5677d3,"@USER Herturlu yasal gereklı yukumlulugumu yerıne getırmıs oturum ıznı alınmıs tum vergılerı yatırılan ıskanı alınan, beledıyece suyu baglanmıshersey yasal olan bır konut olmasın ragmen 40 metr ılerde benım basvurumdan 1 sene sonra ınsaatına baslanan yerlere elektırık verıldı",0
tur_eb3aa1bf69bf59e24762757111db8325,"Gamze A.İlgezdi'nin adının karıştığı,cinayet işlenen aracın kendisine ait olduğunu sakladığı,şoförünün katil zanlısına silah verdiği olayı kapatmaya çalışan CHP, Psikolojik bunalım sonucu gerçekleşen bir intiharın suçunu hükümete yükleyip dünyayı ayağa kaldırıyor. Şaka gibi.",1
tur_c7a1eea4dafab8c0c6338066c2bf94d5,"Ayaklarına kapandıkları şeyhler şıhlar, kırılıp yen içinde kalan kollar, bmwlere mersedeslere tapınmalar, yatlarda gezmeler, katlarda partiler ama bilim, woow haram.",1
tur_124ebf27b0ec590cd0fb1b35b70558b5,Engelli Vatandaşlarımızın ve Devlet Korumasından Yararlanmış Gençlerimizin Kamu Kurumlarına Yerleştirilmesi Töreni...,0
tur_93898fa349e9a4ddd7ae2742f49a1ca8,Ayçanın jeoloji mühendisi abisinden açıklama bekleniyor. #deprem,0
tur_8edb001bcecafbb28096265c3b38e93e,"#deprem mesela şu an İTÜden meslektaşım Prof.Dr.Ziyadin Çakır hocamız HT'de çatır çatır ""bu deprem büyük depremi tetikleyebilir"" diyor. Bilginize. Ulan şimdi bunları yazdım diye çadırda madırda da yatmayın! Sonuçta bilimsel bir öngörü herzaman gerçekleşecek diye bir kaide yok!",0
tur_809fa2d0e814923e1b72a16e4800222e,"Ömrümce karaya ak, Ak'a kara dememiştir deli yüreğim! Sizlerin verdiği valilik bile olsa, Elimin tersiyle iterim! Ben sadece yıllar önce devletimle yaptığım anlaşmanın uyulmasını istiyorum! @USER @USER #EmeklilikteYaşaTakılanlar",1
tur_0bbb460b4baedbd40388f5443fc3e8b7,"A Milli Kadın Voleybol Takımı, 2020 Tokyo Olimpiyat Oyunları Avrupa Elemeleri finalinde Almanya'yı 3-0 yenerek, olimpiyatlara katılma hakkı elde etti. #FileninSultanları 🇹🇷🇹🇷🇹🇷",0
tur_86eb73b3512b27d47c6f4df09692798d,"Ekrem İmamoğlu'nun devlete ait kitapçıda satılması emrini verdiği ""Seher"" isimli kitabın 13 Mart 2016'da Ankara’da Otobüs Duraklarına gerçekleştirilen 36 masumun öldüğü, 344 kişinin yaralandığı saldırıyı gerçekleştiren terörist Seher Çağla Demir'e atfedildiğini biliyor muydunuz?",1
tur_6d238ae480986250b1d9738d0f93d69b,“Bir gün atomun enerjisini serbest bırakacağız. Gezegenler arası yolculuklar gerçekleştireceğiz. Ömrü uzatıp kanseri ve tüberkülozu tedavi edeceğiz. Ama en düşük seviyeli kişiler tarafından yönetilmiş olmanın sırrını asla çözemeyeceğiz.” Jean Rostand,0
tur_852eba77413e3dd5d68c8b5d465dfe1f,"↘️İmamoğlu:""16 milyonun belediye başkanıyım ki sayın Cumhurbaşkanı da bizim hemşerimiz, ailesiyle beraber hemşerimiz.Ben de bu ülkenin en büyük ve en değerli kentinin belediye başkanıyım.."" İşi şeye döktün, ""Ben Er***'ın da belediye başkanıyım"" Er*** bu kafaya randevu vermez!",1
tur_efeae449e87251b80786ce9ad48993b8,Deprem kovucu şeyh uyuyordu sanırım..? Aksi halde Manisa’yı korurdu !,1
tur_0a4872b0baf85d174e3f9dfe0f1cbb0e,620 bin sağlıkçıya bu kadar mı değer veriyorsunuz #SğlğaSeçimYokDiyeMiAtamaYok,0
tur_4ba77774400c311ba65ba510405a73ec,Güneydoğuda yaşanılan deprem sonucu tüm bölge halkına geçmiş olsun enkazlar var umarım can kaybına neden olmaz 🙏🏻😣 #deprem,0
tur_b9339f2dc85875f7bb847bc840ede381,Van depreminde 7-8 aylık hamile bir kadın enkaz altında kaldı ve sadece kolu dışaridaydi o kadının kolundaki altın bilezikleri gören pislikler ise kadının kolunu kesip bilezikleri çıkardılar ve o kadın aslında ufak yaralar almışken o pislikler yüzünden kan kaybından öldü,0
tur_ab2919b76aad480e9fe9f21af5a55ec3,#Elazığ'daki depremden ötürü başlattığımız yardım kampanyası için vatandaşlarımızdan gelen bir poşetin içinden çıkan mektup... Muhtemelen bir çocuk yazmış. Ne kadar güzel bir millet olduğumuzu böyle günlerde daha iyi anlıyorum. Biz birlikte çok güzeliz.,0
tur_9089c4e0f618e141ebffd1df544a4f7f,"Bakın işte biz buyuz. Bir Kürt, bir Türk için çırpınıp ona birkaç kelime Kürtçe öğretiyor. Bir Türk, bir Kürdü, iki kelime Kürtçe ile hayatta tutmaya çalışıyor. 🇹🇷 Vallahi yoktur birbirimizden farkımız bizim. #deprem #elazıgdeprem #gecmisolsun",0
tur_188456d85061e3bfc21f1ea026b9069c,"Umutların tükendiği yerde, umut olmak için varız! Jandarma Arama Kurtarma Timlerimiz, Elazığ’da meydana gelen depremde 2,5 yaşındaki çocuğumuzu ve annesini enkaz altından çıkardı. Tıpkı söz verdiğimiz gibi.",0
tur_6762e69d16d96cff74be4313dd13e217,"Elazığ depreminin yaşanmasının hemen ardından Sürsürü Mahallesi'nde yıkılan binaya koşan Suriyeli üniversite öğrencisi Mahmud, elleriyle kazarak enkazdan çıkarttığı Dürdane Aydın ve eşi Zülküf Aydın ile bir araya geldi.",0
tur_94f6c5861bbcb23f096dca9138203bd6,OHAL ve KHK öldürüyor Kimi cezaevinde Kimi anne karnında Kimi cezaevi yolunda Kimi iş kazalarında Kimi kanserden Kimi bunalım ve intiharla Kimi de meriçin sularında İnsanla birlikte insanlık da ölüyor TürkiyeSusuyor KHKlıÖlüyor,1
tur_1671fef0d14ab12a8cb8bd265e8d7065,"🌎👩🐶 İşini bıraktı, sevgilisinden ayrıldı ve köpeğiyle birlikte gezmeye yollara düştü",0
tur_56361164594d64f171647c4a1139cb4b,"Fidel Castro'nun çok güzel bir sözü var; ""Devletin imkanları kullanılarak yapılan hizmetler; vatandaşlara lütuf gibi sunulamaz.""",0
tur_fcf473a22c1c8f4867c88fa41da4586c,#Kendiİyiliğinİçin kalbinin sesini dinle mantığını hiç bırakma,0
tur_c5b9c3c28fa87bd5f8241190efc7f4c5,"@USER @USER "" #Adalarbizimdirkıyınadönyunan Devletime bir önerim var. 8 milyon nüfuslu Yunan a askeri güç kullanmak maliyetli olabilir. Açın sınır kapılarını, Suriyeliler Avrupa gezisine çıksın. Hep nargile onları da baymıştır.Biraz da sirtaki fena olmaz.",1
tur_a0a3c77ecb0d2f6d1a6226ead499a645,Almanya'da kanser tedavisi gören Ahmet'in annesine ihtiyacı var. Babası tutuklu. Annesinin yurtdışı yasağı var. Destek olur musunuz? @USER @USER #AhmetAnnesineKavuşsun,0
tur_709f5247114751f36690eb0fc0d961d8,"Yıl 2011, liselilerin attığı sloganlar: ""Cemaat'e karşı omuz omuza!"" ""Boyun eğme! Cemaat'ten hesap sor!"" O sırada birileri cemaati koruyordu. Liselileri kandıramayan cemaat koca bir partiyi ve liderini kandırdı, yersen! #ösym",1
tur_ba684214b149b96a7ee8e7bad0fc1340,@USER 🇹🇷🇹🇷ATAMM Çok Güzel Bir Ülke Bıraktı Biz Yaşadık Bir Yerde Ama Evlatlarımıza Harap Virane Bir Ülkemi Bırakacaz Yaş 44.Ama Çöktüm 🤗🙄😏,0
tur_ef837e4f21e91a6ff06ed5e93d78c2fa,Bugün Tarifi Imkansız Bir Şekilde Mutluyum UMUTLUYUM .. Sayın Numan Kurtulmuş Inşallah Yine Yuvarlak Laflarla Cevap Vermez Artık Somut Laflar Tarihler Duymak Istiyoruz Kurtulmuştan MahkumaMüjde @USER @USER,0
tur_ffdfd23c47a4c554de8a720df3d215f7,"“Fen lisesi mezunu Kadir, 19 suçtan sabıkalı bir vahşi tarafından darp edilen kadını kurtarmak için olaya dahil oldu. Saldırgan boğuşma sırasında kendi bıçağıyla öldü. Adı cinayet oldu. Hayır bu meşru müdafadır. Kadir toplum gözünde kahramandır. Serbest bırakın!” #kadiricinadalet",0
tur_6630c7ca155ec6358dfc7a9eb980690d,"Kadir Şeker tanımadığı bir kadını, tanımadığı bir erkeğin elinden kurtarırken nasıl olur da “taammüden cinayetle” suçlanır. Gerçekten kahramandır.",0
tur_4441a6833640f554c1ada0425d023efc,"Fenerbahçe ligden çekilirse: - Türk futbolu bir daha Avrupa'da başarı göremez - Yayın gelirleri inanılmaz seviyede düşer ve süper lig yayıncı bulamaz - Ülkede futbol tamamıyla biter Ligden çekilelim, Fenerbahçe'nin ne demek olduğunu anlasınlar @USER",0
tur_e02cd0a2ad1bd1dd447eb81c1e622282,Aya Shalkar... İnstada tüm modelleri takibi bıraktım ama buna kıyamıyorum be,0
tur_30c1673fe33bd1fb14e969d47db06ce6,"@USER Kuran kursu dediği de Arapça okuma kursu... Aldatıyorlar milleti, Kuran öğretiyoruz diye",1
tur_f33c93b31ed185e7f03a7ae786179379,"Joaquin Phoenix: ""Kendimizi evrenin merkezinde görmekten vazgeçmiyoruz. Bir ineği sunni döllenme ile hamile bırakıp, bebeğini çalıyoruz... Yavrusu için ürettiği sütü kahvemize karıştırma hakkını kendimizde görüyoruz.""",0
tur_910cfb10fa0c8f899a1fc4f2d2db2a27,"Sgk sistemine kayıt olduğumda, kimse bana, ileride kanun çıkartıp fazladan 6 sene çalışacaksın, ABO denen saçmalığı çıkartıp maaşımın yarı yarıya azalacağından bahsetmedi. Bilseydim girmezdim. Bağlanan maaş kiramı karşılamıyor. SAÇMALIK.. @USER #EmeklilikteYaşaTakılanlar",0
tur_cc3c69a18fcd7ac72855d0445f758121,"Yaşamak istiyoruz.çaldığınız günlerimizi telafi etmek.sadece mutlu olmak istiyoruz.mal,mülk,makam hepsi sizin olsun... VeyselAvunanın Çığlığı",1
tur_d9ccde4b50f73e837c98b66497dbdb9c,İki biber gazı yiyince kendini direnişçi sanan Toma diye çöp arabasına kafa atan 15 temmuzda tankları alkışlayan Ilık pembe g*tlü çomarların ıslak rüyası Anayasanın gizli bi maddesine göre 50'den fazla şehit verince hükümet düşüyomuş Malı taksimde arap faikten mi alıyonuz siz,1
tur_56493a37bd7d773cf3dcb651d4d4eda4,"@USER Başta,Soner Yalçın ve çetesinin ivedilikle KHK. kanunuyla, yüzlerine tükürülmesinin yolu açılmalı. Meclis göreve.",1
tur_14ba466cf3e7e78708595abf90cd884e,"Genel Başkanımız ve Cumhurbaşkanımız Er***, TBMM Grup Toplantımızda konuşuyor…",0
tur_69759d3706d465669fb3e25cc75d9fa4,"Milli İstihbarat Teşkilatı, Türk Devletin mahremidir. Hükümete muhaliflik yapmak adına her yolu mübah görenlerin mezesi haline getirilemez! Türk Devleti'nin itibarı örselenemez! Şehitlerimizin bilgilerini ifşa eden herkese aynı muamele yapılmalıdır.",1
tur_3634b20b1653485340f176244a10111e,"Rahatsızlığı nedeniyle Ankara’da tedavi olan arkadaşım,Akparti Genel Başkan Yardımcısı Sn @USER Beyin kardeşi Av. Kadir Yılmaz’Rahmeti Rahmana kavuşmuştur Cenab-ı Allah’tan Rahmet.Ailesine sabırlar diliyorum.",0
tur_ff2f7c683b0ed8f83500cac7b093eb9c,"İşte bunlar #6284yasa ve #İstanbulSözleşmesi inin eseri hişşşşş sessiz uyu,türkiye'm uyu birgün sizinde kapınızı çalarsa bu zelillik ozaman anlarsınız belki #FeministGeceYürüyüşü",1
tur_eee1378f4d1fa911e1e961e516a10a90,"NATO’nun DYNAMIC MANTA Denizaltı Savunma Harbi Tatbikatı’nda 15 sorti uçuş icra eden deniz karakol uçağımız, tatbikata katılan 4 müttefik ülke denizaltısını da tespit ederek; ABD, Kanada, Fransa ve Almanya uçakları arasında en yüksek faaliyet seviyesi ve başarı yüzdesine ulaştı.",0
tur_c1e2406aa7b50088a1112e83b18a48da,Anlaşılmak için kendinizi yıpratmayın anlaşılmak biraz da karşınızdakinin sizi ne kadar anlamak istediğiyle alakalı...,0
tur_dd460b158797fec6ff360da2e8c28f5c,"Şu kadına alkolik dediniz, toplumda böyle insanlar olmasın dediniz, saçma ifşalardan bahsettiniz. Ulan kadın ülkenin sayılı iyi kalplilerinden biraz da bundan bahsedin.",1
tur_6dd7c719801d9ab3b804cfe07d1c018f,"“Cumhurbaşkanı İstanbul Sözleşmesini düzenleyeceğiz, bakacağız.” demiş. Bu feminist “Bakamazsınız.” deyip kestirip atıyor. Ülkeyi bu feministler mi yönetiyor Cumhurbaşkanı mı? Avrupa’dan fonlanan feministler mi daha güçlü, devlet mi?",1
tur_3d04f75dda3ee72622b85e9d5b8b2efd,"🔞Müslüman Kardeşler Örgütünün Mısır'da Tahrir Meydanı'nda dağıttığı kekler İçinde uyuşturucu halüsinasyon hapları varmış! Çok şaşırtıcı ve şeytani kurnazlık söz konusu, bu hapları selefi cihatçı teröristler kullanıyor.",1
tur_23bac0150eadc69ff7d87ae8835408d8,Bölücü örgütle ilgili propaganda yapan sözde kadın haklarını savunanlara su satmadığım için kadın düşmanı oldum ben cinsiyetçi değilim #milliyetçiyim,1
tur_4cf8cafd8d48aa32b6dfe7c19da79c62,"Diş hekimlerinin acil olmayan vakalara bakması virüsün daha hızlı yayılmasına neden olabilir.Hastalar,en azından bu birkac hafta ağrı,travma,şişlik olmadığı sürece hastanelere gitmemeleri konusunda bilinçlendirilmelidir.@USER @USER",0
tur_2e10fabb4b03871e8ef390ddaa777383,"@USER Kendi tuttuğu özel otobüsle karantinadan kaçmaya çalışan,devletin polisiyle arbede yaşayan umreciler,umrenin ruhunu kavrayamamış olmuyor mu hocam?Bu bencillik, sorumsuzluk ve kul hakkı değil mi ?Karantinaya giren umreciler de bunlar yüzünden zan altında kalıyor.Nerden baksan suç.",1
tur_06d098250a77547628d427dc0b93c392,"Simdiye kadar hic küfür etmedim, Bu kendini bilmez arsiz,hain,serefsiz,sürtükkkkk, milleti nasil gazliyor bi bakin, Seni bulmayan,inim inim inletmeyen,isinden asindan etmeyen bizden degildir,devlet yapmazsa and olsun ki ben yaparim. @USER @USER",1
tur_d4c14485d34f830153de478421f9f430,@USER Ne demek otele doldurup aleviler yakmak. Bu kzı düpedüz vatan haini kahpenin teki. Acilen devletin bu yosmayı almaları gerek.,1
tur_d76b2d7ea09e80a1ab5ab184a63f0d21,"@USER @USER Sami dinlerdeki tanrı yok. O konuda bir problem yok. Anlattıkları gibi bir tanrı tamamen insan yapımı, kusurlu, kibirli, agresif ve kaynağı belirsiz. Ancak tanımı yapılmamış bir tanrı/tanrılar/üst bilinç olabilir mi? Belki.",1
tur_b9f84d33bc48a7eb9796ab0edc7c69ad,"""Masum Khkli"" Khk ile başına taş düşen de, ayağına çakıl tasi değen de masumdur. Anlı şanlı hukukçu yazar entelektuelimiz hala hakikatin kenarını dolaşmakta. Ayıp.",1
tur_de5dad83756d4808dd1ce19a5ba5e1e2,"Konuyla ilgili makalesine dahi rastlanılmayan bir FETÖ şüphelisi parlatılmaya ve HDP'de FETÖ şb. gibi çalışan Gergerlioğlu tarafından Bakan @USER tavsiye edilirken, dünyaca tanınmış Ercüment Hoca bakın ne kadar mesafe almış! Bakan Bey dikkat!",1
tur_07b0895f4cc5fb856d5d36b57cb3c948,➡️ABD ve Hollanda'da 7 yıl CORANA virüs üzerinde çalıştıktan sonra ülkesine dönen ve KHK ile ihraç edilen @USER KHK TV' ye konuştu. Videoyu izlemek için👇👇👇,0
tur_b703c6c63d36306db3172b179d4e30b9,Biz omuz omuza verince neleri başarmadık ki! Seninleyiz hocam! Bir kez daha #BirlikteYeneceğiz! 💪,0
tur_efdae572ae1f39c570a6c8155f50f7db,"""Dünyada salgın varken Ayasofya içinde namaza çağrı.."" Kıyamam ben onlara alınmışlar..",1
tur_196656bcea4c61e252ed92698618c4bf,Tüm devletlere #koronavirüs nedeniyle yaşanan hak ihlallerini ve alınması gereken önlemleri hatırlatıyoruz. İçinde bulunduğumuz bu pandemi günlerinde tüm dünyayı evrensel insan hakları kriterlerine bağlı kalmaya davet ediyoruz.,0
tur_e08ca7db0852eb0e9d7308ca4ef04e69,BU KALABALIKTAN CORONAVİRÜS KAPAN OLURSA TEK SORUMLU OTOBÜS SEFER SAYILARINI AZALTARAK İNSANLARI ÜSTÜSTE YOLCULUK YAPTIRAN BELEDİYE BAŞKANIDIR...⤵️ İNSAN HAYATIYLA OYNAYAN BELEDİYE BAŞKANININ ACİLEN GÖREVDEN ALINMASI GEREK... SAĞ/SOL DEMEDEN LÜTFEN OBJEKTİF YORUM YAPAR MISINIZ?,0
tur_7da351a19d52962b1ac52950c6e1b634,"Bu gün kayınpederimi kireçleyerek ölümünden 3 saat sonra toprağa verdik alel acele cenaze namazı,taziye, yakınlarının gelmesi,hiç bir şey yapamadık elimiz kolumuz bağlı mezarlığın bir kıyısına 3 tane maskeli, kıyafetli kişi tarafından gömüldü adam ve normal ölüm raporu var",0
tur_904d3212a0b8919e2e5c2735066bc1d1,Yüce rabbim sen bugüne kadar nasıl sabrettin. Yapcak bişey yok bu şerefsiz midw yoksunu ırkın günahını hep birlikte çekeceğiz #Covid19Out,1
tur_d456d7736d6c9cd20fc87f8729e34a26,Covid-19’a rağmen evinden çıkmak zorunda olan insanlarımızdan @USER 'ın belirleyeceği 2000 aileye evlerinde daha çok kalabilmeleri için gerekli erzak yardımını yapacağımı da belirtmek isterim... #HepBirlikteTürkiyeyiz #EvindeKalTürkiyem,0
tur_9c14d583a1793c2491600bb2879a5941,"Altın varaklı kalın kapılar ardına saklanıp korunanlar, milyonlarca çalışanı kendi kaderlerine terkettiler. Zengin evinde otursun kendini korusun, fakir devleti sahip çıkamadığı için mecbur olduğu işine gitsin.",1
tur_6a88def33c4d3a33400ffdc75a73b394,Bir Belediye Başkanı ülkenin Bakanına depolarınızdaki eti bize satın halkıma dağıtayım diyor. Sözün bittiği yerdeyim. #MansurYavaş,0
tur_a9b1abfecc16e09495e944cb4008e1d7,"Lan biz ne zaman bu kadar kötü olduk? Yahu yardım, dayanışma ruhu filan diyoruz bunlar nerede? Bu ülke insanı deli eder yeminle",0
tur_221ac79f64839e35a6ca6680db3679f9,Bizden yani Bayrak inmez- Ezan Susmaz diyenler kadar çok değiller.,1
tur_7a1dce5596eca7e13f6430145023bdcf,"@USER Atatürk sevgisini bu ülkeye aşılamaya gerek yok,bu toplum içinde ki en büyük sevgilerden birisi Atatürk sevgisi. Atatürk sevmeyen ya da sevmediğini iddia eden sizin gibi omurgasız dönekler. Yarın bir sol parti iktidar olsun en büyük Atatürkçü siz olursunuz.",1
tur_2e58a597bfc35454653c2408771cb666,"AyırtEtmeden TahliyeEdin Haksızlık yaparsan, siyasi tutsakları bırakmazsan Evde NasılKalayım",1
tur_090a6b5887cff242feeddd0a137386cf,"@USER Milli olan devrim nerde ? Yasa ve Kanunlar Avrupa'dan ithal edilmiş İttihat ve Terakki eleştirilemezmi ? Mekadon terör örgütü liderini , Bulgar çeteleri İstanbul'a getirenler doğrumu yapmıştır ? Hezimetle sonuçlanan 1.Dünya savaşında Orduyu komuta edenler ittihatçılar değilmi ?",1
tur_a69e1557771777f80f1e41e58e1e878b,"Ucuz hesaplar uğruna, hukuksuzca belediyelerimizin dayanışma için düzenlediği bağış kampanyalarına taş koymaya çalışanları millet affetmez! Belediyelerimizin bağış toplama yetkisi vardır. Bağış kampanyalarına desteklerinizi bekliyoruz..",1
tur_af75cb9245bfe32f7a12325d34dc10ae,Belliki kimse gönüllü karantinaya uymuyor uymayacak Türkiye'nin İtalya abd ve ispanya gibi ülkeler gibi olmaması ve bu virüsü biran önce def etmek için sokağa çıkma yasağı ilan edilmeli #şakasıyok,0
tur_c385d47feb8d4fce616d710849e84991,Bu virüs ortamında nasıl hemen taksit ödeyeyim. 20 yıllık iflas eden ESNAFIN yanında olun! HerkeseAf EsnafHapise @USER @USER,0
tur_5f68b3a38a80631d856570e82947506b,"Bugünlerde özellikle İstanbul, Ankara gibi büyükşehirlerde köpekler, kediler hatta kuşlar zor durumda. Lütfen elimizden geldiğince belediyeler ve derneklerle irtibata geçerek etrafımızda gördüğümüz hayvanlara sahip çıkalım, beslenmeleri için yardımcı olalım.",0
tur_e19832ea6dc57663d09f238f06b29f2e,"Devlet, Sahte Dezenfektan üretenleri yakalarken, İbb İçerden Devletin milyonlarını 60 bin₺lik Dezenfektana verdi. 2. Yalova Vakası yolda.",1
tur_f740528ebcc495a367fca1693a7442fb,Saymayı bırak bir tanesinin maçta giydiği forma evde duruyor. Eski fanatiklerdeniz biz.,0
tur_eea5ebd1c70cc7879ed47179dbf0f3db,Üniversitemizde Covid-19 hastaları tedavisi için bu haftadan itibaren bu hastalığı geçiren ve iyileşen hastalardan alınan immun plasma (antikor) tedavisine başlanacak. İnşallah hastalarımıza şifa olur. @USER,0
tur_82ed4dfbe75537306af37a44b0d8e82d,"Koronavirüs sigarayı sever, şimdi sigarayı bırakmanın #TamZamanı @USER",0
tur_b799f7631a0116ff246aeb98750e8622,"Sadece mahkumları değil mahkum ailelerini de düşünün.. Çok zor günler geçiriyoruz cıktı cikicak vurdu vurmayacak stresi bizi bitirdi... verdiğiniz sözü tutun lütfen! ""MHPninAfSözü PandemiyeÇare""",0
tur_f7d41932d45afa07f95ba5df300e1e5c,"#bizbizeyeteriz diyen vatandaşlarımızın katkıları, devlet eli ile ihtiyaç sahiplerine ulaştırılıyor. Devlet yardımına ihtiyacı olan hanelerin çorbası devletten, tuzu biberi milletten! Biz Bize Yeteriz Türkiyem! @USER @USER",0
tur_d0581bff792db5d6c914579bac9bbef5,"Türkiye GÖR ne değerler KAYBETTİN bir bilsen... Türkiye'de ihraç edilen, hapse atılan Nükleer Tıp Uzmanı #KHK'lı doktor Murat Sadıç, korona tedavisinin nükleer tıpla yapılmasına ilişkin iki çalışması nedeniyle ABD'den davet aldı. İnfazYasası AdilOlmalı",1
tur_114d74fae279474c02da4caa8fee998c,"Semra Hanım, Pazarcı esnafımızın sokağa çıkma yasağı kararıyla yaşadığı mağduriyetin farkındayız. Onlara lütfen siz evde kalın dedik. Ellerinde kalan ürünleri, belediye yemekhanelerimizde kullanmak ve ihtiyaç sahiplerine dağıtmak için satın aldık. #BirlikteBaşaracağız",0
tur_d2ae8fc1cf6c0d951da3a2642ed7ba0e,Biz ısrarla #maske istiyoruz onlar ısrarla msj atarak para istiyor. Bu maç uzatmaya gider söyleyim.😜 İncirler olana kadar gelseydi maskeler bari😜 #vaka56956 #Covid_19 #pazar #StayHome #duyguozaslan #bizbizeyeteriz #iyipazarlar #EvdeKalSağlıklıKal #EvdeKal #MaskeBulamazsam,1
tur_ddb46ff6213808c24ac0008f5692382a,@USER Tamam #birlikteyeneceğiz ve biz de YAŞAMAK İSTİYORUZ diyoruz ama gerekli şartların da oluşması lazım! Di mi?,0
tur_6e02e356ecdf9ee194f4de7151a8a8c6,Sizin Vicdanınız ölmüş Sizin Ahlakınız ölmüş Orada Milyolarca Kürt yaşıyor Orada milyonlarca insan yaşıyor Orada sadece örgütler yok Orada çocuk var Orada kadın var Orada yaşlı var Orada genç var Orada insan var,1
tur_7226229dc9c3264f13d0a6f58fb64c16,"Bugün araba ile giderken yolda gördüğüm pek çok insan maskesiz, iş yerleri önünde sosyal mesafe ayarı yok, sokakta sanki #covid19 nedeniyle tek tedirgin olan benmişim gibi hissettim🙄 Neden bu rahatlama???",0
tur_160b77f158047cc83626249c7a90517f,Bazı öğretmen arkadaşlar maske kodu gelmedi ve maskeyi paramızla bile alamıyoruz bu nasıl devlet diye paylaşımlar yapıyor. Evde oturup maaşını gününde aldığı devletten bahsediyor! Eski Türkiye olsaydı o maskeleri evinde diker pazarda satmaya çıkardın. Ne zaman şükür edeceksiniz?,1
tur_ab7f0dcd14905994eb039baff7df6f7f,"Abdülhamid borç ala ala toprak kaybede kaybede Osmanlıyı 2 hukuklu 2 eğitimli 2 maliyeli, vergisini bile yabancıların topladığı bir sömürge yapmıştı. AKP de milli çıkarlarımıza aykırı ballı ihalelerinin Türk adaletinden korunması için sömürge gibi yetkiyi İngiliz hukukuna vermiş.",1
tur_e304afc3678bf17588c817622032b6b0,Artık vaka sayımız Çin kadar Bulaşıcılıkta Çin'i çoktan geride bıraktık Yöneticiler al(ma)dığı kararlarla salgınının 81 ile çok hızlı yayılmasına ve daha fazla ölüme sebep oldular AymSoykırıma DurDemeli,0
tur_9a7448abf2667d1a860156c726aa2dc5,Adana Belediyesi’nin kurduğu Sahra hastenesine günlerdir troller saldırıyordu. Zeydan Karalar saldırılara nazik cevap vermiş,0
tur_e011e44a6aaeec6cbff2b38590db5842,Devletimizin istihbarat biriminde çalışan bazı kişiler farklı kılıklara girip sosyal medya da türkçü maskeler takarak Ak parti ve MHP düşmanlığı yapıyorlar. Aklınızı başınıza alın. Yanlış yapana ne yapılacağını iyi biliyorsunuz. Öğrenemediyseniz de öğretirler!,1
tur_572147bf631427dbaf2ac0f0613cc6fb,Gazi meclisimizden Mahkumlara Esitlik Ve adaletli olunmasını bekliyoruz TBMM100yılda KoronaAffı @USER @USER,0
tur_eb07de94aed778184932f78677d3af96,"Anıtkabir’den bir fotoğrafını #AtatürkünÇocuklarıyız hashtag'iyle bizi etiketleyerek 22 Nisan, 12.00'a kadar paylaş, 23 Nisan Ulusal Egemenlik ve Çocuk Bayramı’nın 100. yılını birlikte kutlayalım.",0
tur_d629c59661ae85fcaa82eebc57d80dc3,"Kafirleri seven kişilerede bir takım özellikler belirir. 1.Namaz, niyaz, ibadetten utanır. 2.Allah’ın Emir ve yasaklarını abartılı bulup, Bu zamanda böyle şey mi olur der. 3.Herkes mi hatalı kardeşim? Deyip, Uydum kalabalığa onlar nereye ben oraya demeye başlar.",1
tur_67a9dbb22e7689cc2a58ad4d69ee6924,"Türkiye Cumhuriyeti Cumhurbaşkanlığı olarak Hakkâri’nin düşman işgalinden kurtuluş yıl dönümünü kutluyoruz. Kahraman şehit ve gazilerimizi rahmet ve minnetle anıyor, tüm Hakkârili vatandaşlarımıza saygılarımızı sunuyoruz.",0
tur_b17147e3a7547100b47d2635282d6a20,@USER @USER Kürtlerin ugradigi örnek olarak önümüzde duruyor. Bayrak`ta ve Vatanda birlik ile Güclü bir Ulus insa edilebilirdi ama Klan kalmayi tercih ettiler. Bu olmayinca da gerisi türlü felaket pesi sira geldi. Ilk kapiyi yanlis secersen sonraki kapilari dogru secemezsin.,1
tur_19f64cdee9a550d46a9d81bc5477823f,İyi yoğun bakım uygulamaları ağır kritik hastalık seyrinde alınan ve uygulanan binlerce minik doğru kararın toplamıdır ve hayat kurtarır,0
tur_b5207e791e52dc1b60de55a57abc1508,Kardeşim oruç tutuyordu iftara 5 dk bile kalmadan sarma gömüp su içti en son ağlıyordu,0
tur_3ec0905efa139a31ba81126144bf303d,Medeni Batı ve dünya Covid-19 a karşı caresizken Türkiye bu mücadelede en iyi mücadeleyi veriyor #ÜlkemleGururDuyuyorum,1
